mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09616000000001,31.763946999999998,2019-06-24 21:54:00,6.2000003,174,181.2,0
413812193,121.09711999999999,31.75188,2019-06-24 22:00:00,6.4,178,178.90001,0
413812193,121.09736000000001,31.748356,2019-06-24 22:02:00,6.5,177,179.2,0
413812193,121.09716,31.74564,2019-06-24 22:04:00,6.4,187,184.5,15
413812193,121.09624,31.739594,2019-06-24 22:08:00,6.3,189,186.2,0
413812193,121.09541000000002,31.735228000000003,2019-06-24 22:10:00,6.3,198,189.2,0
413812193,121.09463000000001,31.732706,2019-06-24 22:12:00,6.2000003,184,192.1,0
413812193,121.09065,31.726315999999997,2019-06-24 22:16:00,3.8,236,236.2,0
413812193,121.09015,31.7259,2019-06-24 22:24:00,0.0,301,151.0,0
